ID,cluster
6463,2
6475,4
6481,4
6504,6
6524,4
6525,1
6527,4
6559,4
6592,4
6594,3
6623,3
6640,3
6641,4
6656,4
6665,4
6670,4
6718,4
6773,4
6831,4
6837,4
6848,4
6860,4
6873,4
6909,4
6911,3
6920,4
6921,3
6934,3
6955,4
6988,4
7005,4
7047,3
7092,2
7095,3
7165,4
7168,4
7181,4
7190,0
7213,4
7222,3
7241,3
7285,4
7289,4
7296,0
7297,4
7322,3
7324,6
7334,2
7363,4
7371,4
7373,4
7390,5
7420,4
7433,0
7436,4
7460,4
7465,5
7471,2
7478,4
7523,4
7537,4
7558,2
7581,4
7588,2
7599,3
7603,3
7613,0
7665,4
7680,4
7690,4
7698,4
7730,2
7747,3
7753,4
7788,3
7799,1
7835,2
7862,6
7919,2
7941,3
7945,2
7969,4
7979,4
7982,4
7987,4
7989,3
8007,4
8008,4
8022,4
8057,4
8079,4
8080,1
8081,3
8099,4
8104,1
8112,4
8117,4
8122,4
8140,3
8175,4
8208,3
8224,4
8231,2
8247,1
8266,2
8278,0
8280,2
8288,4
8324,2
8344,4
8345,4
8382,4
8410,0
8415,1
8417,4
8427,4
8447,1
8473,6
8488,2
8513,4
8518,1
8521,4
8531,5
8543,3
8562,4
8597,4
8605,4
8672,4
8696,4
8729,4
8763,4
8770,4
8793,4
8822,3
8832,4
8849,4
8877,4
8886,4
8891,4
8896,2
8919,4
8922,4
8937,4
8972,4
9002,4
9031,3
9067,4
9078,4
9121,3
9135,4
9153,1
9154,4
9160,3
9164,0
9165,4
9196,4
9204,4
9241,4
9289,4
9305,3
9328,2
9342,4
9368,4
9401,4
9403,5
9409,2
9453,4
9461,4
9465,4
9510,2
9524,1
9564,4
9678,4
9706,3
9730,4
9736,4
9752,1
9797,1
9810,4
9845,4
9859,4
9946,4
9965,4
10001,4
10012,3
10030,6
10041,4
10042,4
10047,4
10053,4
10061,2
10081,4
10108,4
10111,6
10115,2
10152,2
10161,4
10177,4
10178,5
10180,5
10190,2
10204,1
10216,4
10241,4
10257,5
10268,4
10290,4
10293,3
10349,4
10426,4
10441,4
10447,4
10452,4
10498,2
10500,4
10521,0
10538,0
10541,4
10554,5
10569,1
10597,2
10613,1
10629,3
10634,4
10640,4
10651,5
10664,4
10671,6
10685,2
10687,4
10689,3
10692,4
10698,3
10701,4
10703,3
10712,2
10730,4
10738,2
10741,1
10770,4
10830,4
10838,4
10840,4
10858,4
10873,3
10880,4
10891,0
10908,5
10924,2
10931,4
10938,2
10982,4
10989,3
10990,4
10996,4
10999,2
11024,2
11026,4
11049,4
11053,2
11077,1
11094,0
11098,4
11103,2
11106,1
11109,2
11116,4
11134,4
11144,3
11174,2
11195,4
11215,4
11217,3
11231,2
11245,0
11284,5
11290,3
11291,4
11301,4
11315,4
11338,4
11346,4
11350,4
11368,4
11409,4
11424,3
11428,4
11447,4
11472,3
11486,3
11536,3
11575,4
11608,0
11625,4
11628,6
11656,4
11667,4
11694,4
11695,4
11699,4
11700,4
11701,4
11705,1
11714,4
11717,3
11761,3
11772,4
11793,4
11800,2
11817,2
11886,4
11899,4
11923,4
11935,6
11936,4
11983,2
12015,4
12016,4
12070,4
12083,4
12101,3
12128,1
12138,2
12195,4
12207,4
12215,2
12243,3
12303,4
12308,3
12316,4
12321,4
12329,2
12360,4
12362,4
12371,4
12389,4
12406,4
12416,4
12454,4
12491,4
12514,2
12583,0
12591,2
12594,4
12615,6
12619,4
12634,4
12697,5
12702,6
12710,5
12730,4
12750,4
12765,1
12777,4
12778,2
12782,1
12814,2
12817,4
12823,4
12837,4
12842,4
12886,4
12905,2
12927,4
12930,2
12931,4
12936,2
12939,4
12955,4
12978,4
12989,2
12999,1
13013,4
13022,2
13025,4
13071,4
13080,4
13102,3
13109,2
13135,3
13142,1
13152,0
13161,6
13173,3
