ID,cluster
6463,0
6475,0
6481,5
6504,5
6524,5
6525,0
6527,0
6559,5
6592,5
6594,0
6623,0
6640,0
6641,0
6656,0
6665,0
6670,4
6718,0
6773,0
6831,0
6837,0
6848,0
6860,5
6873,6
6909,0
6911,0
6920,5
6921,0
6934,0
6955,0
6988,5
7005,5
7047,0
7092,0
7095,0
7165,5
7168,4
7181,0
7190,0
7213,0
7222,0
7241,0
7285,0
7289,5
7296,0
7297,4
7322,0
7324,0
7334,0
7363,4
7371,0
7373,0
7390,0
7420,5
7433,0
7436,0
7460,5
7465,0
7471,0
7478,5
7523,5
7537,0
7558,6
7581,4
7588,0
7599,0
7603,0
7613,6
7665,4
7680,4
7690,6
7698,5
7730,0
7747,0
7753,0
7788,0
7799,0
7835,0
7862,0
7919,0
7941,0
7945,0
7969,0
7979,4
7982,5
7987,0
7989,0
8007,0
8008,5
8022,0
8057,5
8079,5
8080,0
8081,0
8099,0
8104,0
8112,0
8117,0
8122,0
8140,0
8175,0
8208,0
8224,0
8231,0
8247,0
8266,0
8278,0
8280,6
8288,5
8324,0
8344,0
8345,0
8382,0
8410,0
8415,0
8417,4
8427,0
8447,0
8473,0
8488,0
8513,0
8518,0
8521,0
8531,0
8543,5
8562,0
8597,5
8605,5
8672,5
8696,5
8729,0
8763,5
8770,5
8793,5
8822,6
8832,6
8849,0
8877,0
8886,0
8891,5
8896,6
8919,6
8922,4
8937,0
8972,0
9002,0
9031,0
9067,5
9078,4
9121,0
9135,5
9153,0
9154,0
9160,0
9164,6
9165,5
9196,5
9204,0
9241,5
9289,0
9305,0
9328,0
9342,4
9368,5
9401,0
9403,0
9409,0
9453,0
9461,6
9465,0
9510,0
9524,0
9564,6
9678,0
9706,0
9730,0
9736,5
9752,0
9797,0
9810,0
9845,5
9859,0
9946,0
9965,5
10001,0
10012,0
10030,0
10041,0
10042,5
10047,5
10053,4
10061,0
10081,0
10108,0
10111,5
10115,0
10152,0
10161,0
10177,5
10178,0
10180,0
10190,0
10204,0
10216,0
10241,0
10257,0
10268,0
10290,0
10293,0
10349,5
10426,0
10441,0
10447,5
10452,0
10498,0
10500,0
10521,0
10538,0
10541,0
10554,0
10569,6
10597,0
10613,0
10629,0
10634,5
10640,5
10651,0
10664,0
10671,5
10685,0
10687,0
10689,0
10692,0
10698,6
10701,4
10703,0
10712,0
10730,0
10738,6
10741,0
10770,4
10830,6
10838,5
10840,0
10858,6
10873,0
10880,0
10891,0
10908,6
10924,0
10931,6
10938,0
10982,0
10989,0
10990,0
10996,0
10999,0
11024,0
11026,5
11049,0
11053,0
11077,0
11094,0
11098,6
11103,0
11106,0
11109,0
11116,5
11134,0
11144,0
11174,0
11195,0
11215,0
11217,0
11231,0
11245,0
11284,0
11290,0
11291,5
11301,0
11315,0
11338,5
11346,0
11350,0
11368,0
11409,5
11424,0
11428,0
11447,5
11472,0
11486,0
11536,0
11575,0
11608,0
11625,6
11628,0
11656,0
11667,6
11694,6
11695,0
11699,5
11700,0
11701,5
11705,0
11714,0
11717,0
11761,0
11772,0
11793,5
11800,0
11817,0
11886,5
11899,4
11923,5
11935,0
11936,0
11983,0
12015,5
12016,5
12070,0
12083,0
12101,0
12128,0
12138,0
12195,0
12207,4
12215,0
12243,0
12303,0
12308,0
12316,0
12321,4
12329,0
12360,0
12362,5
12371,0
12389,0
12406,0
12416,5
12454,4
12491,4
12514,0
12583,0
12591,0
12594,0
12615,6
12619,0
12634,6
12697,0
12702,0
12710,0
12730,0
12750,0
12765,0
12777,5
12778,0
12782,0
12814,0
12817,0
12823,0
12837,5
12842,0
12886,0
12905,0
12927,6
12930,0
12931,0
12936,0
12939,0
12955,0
12978,4
12989,0
12999,0
13013,5
13022,0
13025,0
13071,5
13080,6
13102,0
13109,0
13135,0
13142,0
13152,0
13161,0
13173,0
