ID,shapelet_dist_00_L30,shapelet_dist_01_L30,shapelet_dist_02_L30,shapelet_dist_03_L30,shapelet_dist_04_L7,shapelet_dist_05_L30,shapelet_dist_06_L14,shapelet_dist_07_L14,shapelet_dist_08_L14,shapelet_dist_09_L14,shapelet_dist_10_L14,shapelet_dist_11_L7,shapelet_dist_12_L7,shapelet_dist_13_L7,shapelet_dist_14_L7
137672,4.650608926708069,4.198918904610632,4.7050884941667,5.155171036384017,2.64575131106459,4.620916396554714,0.7638341212598745,2.8423581440275436,2.4138980405910213,2.047041850848486,2.3658603270562826,1.4041894280642009,1.4042601928911362,1.1337782033133776,1.3699254695756757
21175,1.8215696404262085,4.921734401239408,2.223087297744519,3.5440299349518964,2.64575131106459,3.5308426794430927,1.6318318867847175,1.697878448949938,2.422498944714358,2.5701160232530955,1.0705434262695712,1.0786928311365056,0.5796176245755512,1.0610552184626931,0.9894577669724822
98358,4.048918300798423,4.766907397369378,4.544195316363519,4.718432494725474,2.64575131106459,4.578354241807905,1.311936918340313,2.3785648097475205,1.8306188620847956,2.113482127433366,2.496808632110966,1.4682898155050907,1.467563965377873,1.9103439994436469,0.9016572811918823
102019,4.954904304059995,4.108229386024109,5.305753834292199,5.7606036830956935,2.64575131106459,4.25064233515316,1.3073164573719875,2.815089633361152,2.486984330611586,1.852763500477079,2.3998861209505757,1.4358617466306876,1.4292514480025824,1.4919380364931605,1.2830001468399088
89156,4.209274061555654,4.619543635974319,3.6132070010958524,3.9124595171329686,2.64575131106459,5.530652604793983,1.2487887687115184,2.062970166664451,2.0404698562405046,2.6630615491391048,3.0199078553038987,1.1712464180623383,0.9390747072888307,1.3718734547314442,1.361292577945376
1567,4.603543004520614,1.5026081102961841,4.543662243294651,4.4071085978492315,2.64575131106459,3.5141868135444745,1.9164448375381546,2.102580726169238,1.329840739155782,1.3702213224582476,2.2565569630752726,1.187352778503212,1.1667938866651788,0.732198360674892,1.402907438303045
140878,5.165585964983477,4.098366593292458,6.07841374044764,5.6431776009842745,2.64575131106459,4.692094940129392,2.452208718787885,3.4597141406466125,1.6680499384383454,2.0573780856818455,0.0,1.4603415526638444,0.7899325448319431,1.15809443526855,1.8669371831924366
269250,5.508162038537348,5.01083230539606,5.632448039793002,5.289988944572334,2.64575131106459,4.205937810087042,2.741313814296396,3.369477906978552,2.2159103056851044,2.6239760610101817,2.6229827552088496,2.007583987568149,1.9398652526427589,1.651346880492363,0.6844674938655083
22023,3.844997979184227,4.9222847219005565,3.7156946947521865,5.029486854643254,2.64575131106459,4.409456880089456,1.6351442715349884,2.4339306773589926,1.5952415753262912,2.418537462278928,2.6071004653465435,0.6307800176054547,1.2523411973878456,1.6642393613678113,0.7730868907002393
228849,4.547232731224129,3.5281534342498135,5.80713332886252,5.2355294891060895,2.64575131106459,4.415512269927094,2.6610834023594623,2.112274069726977,2.003854721488823,1.778079172142089,1.4813259363347195,1.7661635936684092,1.2260112424193252,1.363207760832019,1.0200199957985656
